date,temp_mean,temp_max,temp_min,humidity,precip_mm,year,month
2012-04-22,23.8,29.3,18.1,77,0.0,2012,4
2012-04-23,24.4,26.6,22.1,90,19.5,2012,4
2012-04-24,27.4,31.5,24.3,83,5.2,2012,4
2012-04-25,26.3,30.8,19.2,86,32.4,2012,4
2012-04-26,23.1,27.3,19.1,71,2.4,2012,4
2012-04-27,22.7,24.3,21.2,92,46.6,2012,4
2012-04-28,24.2,26.9,22.2,94,25.2,2012,4
2012-04-29,25.1,30.0,22.6,93,53.2,2012,4
2012-04-30,27.3,31.1,24.2,88,13.9,2012,4
2012-05-01,28.2,31.8,26.1,86,11.3,2012,5
2012-05-02,26.8,32.2,23.2,89,12.9,2012,5
2012-05-03,25.5,29.5,23.7,93,30.9,2012,5
2012-05-04,26.1,30.6,23.5,89,11.5,2012,5
2012-05-05,25.6,28.8,23.7,89,10.1,2012,5
2012-05-06,25.7,29.6,23.6,88,11.1,2012,5
2012-05-07,26.8,30.5,23.9,85,1.6,2012,5
2012-05-08,28.1,32.2,24.5,81,0.7,2012,5
2012-05-09,29.1,33.1,25.3,79,0.2,2012,5
2012-05-10,28.6,33.2,25.6,84,11.1,2012,5
2012-05-11,26.2,29.6,24.7,91,12.7,2012,5
2012-05-12,27.0,30.7,24.7,85,6.4,2012,5
2012-05-13,27.2,30.5,25.3,86,11.9,2012,5
2012-05-14,28.2,32.3,24.8,81,8.6,2012,5
2012-05-15,27.1,30.7,24.9,86,3.0,2012,5
2012-05-16,26.4,29.8,24.8,87,6.3,2012,5
2012-05-17,26.5,30.7,24.3,88,11.3,2012,5
2012-05-18,25.1,26.7,24.3,96,16.0,2012,5
2012-05-19,26.0,29.8,23.9,91,19.2,2012,5
2012-05-20,27.2,31.8,24.3,87,3.2,2012,5
2012-05-21,26.2,29.1,24.2,82,1.2,2012,5
2012-05-22,25.7,29.0,23.3,71,0.0,2012,5
2012-05-23,25.4,29.3,23.4,75,1.0,2012,5
2012-05-24,26.6,30.4,23.0,77,0.0,2012,5
2012-05-25,27.3,31.1,23.5,81,0.3,2012,5
2012-05-26,26.2,28.4,24.8,87,7.8,2012,5
2012-05-27,26.3,30.2,24.5,89,19.7,2012,5
2012-05-28,25.2,26.8,24.1,93,11.3,2012,5
2012-05-29,26.0,28.1,24.2,84,2.3,2012,5
2012-05-30,26.3,29.7,23.9,88,11.0,2012,5
2012-05-31,26.4,30.4,23.9,84,5.1,2012,5
2012-06-01,26.8,29.9,24.0,78,0.3,2012,6
2012-06-02,26.7,29.5,24.3,80,0.7,2012,6
2012-06-03,25.9,29.0,23.8,82,1.1,2012,6
2012-06-04,27.1,30.0,24.2,82,1.4,2012,6
2012-06-05,27.7,31.3,24.1,80,0.0,2012,6
2012-06-06,27.8,31.5,25.3,83,4.4,2012,6
2012-06-07,28.4,32.3,25.6,82,0.9,2012,6
2012-06-08,27.6,31.0,25.3,89,14.1,2012,6
2012-06-09,27.9,31.2,25.5,87,8.0,2012,6
2012-06-10,28.3,31.0,25.9,85,17.1,2012,6
2012-06-11,28.2,31.8,26.6,85,15.3,2012,6
2012-06-12,28.3,31.5,25.8,85,12.0,2012,6
2012-06-13,27.3,30.8,25.7,89,15.8,2012,6
2012-06-14,27.6,31.5,24.8,83,0.0,2012,6
2012-06-15,27.5,30.3,25.1,86,3.2,2012,6
2012-06-16,27.0,31.3,25.0,87,15.3,2012,6
2012-06-17,25.9,28.1,24.6,92,30.7,2012,6
2012-06-18,27.2,30.9,25.2,84,5.8,2012,6
2012-06-19,28.7,32.6,25.7,81,1.6,2012,6
2012-06-20,29.4,34.1,26.1,80,1.4,2012,6
2012-06-21,26.7,29.3,25.3,92,42.8,2012,6
2012-06-22,26.3,29.4,25.0,92,39.6,2012,6
2012-06-23,26.9,28.9,25.6,89,17.5,2012,6
2012-06-24,26.6,28.9,24.4,92,37.1,2012,6
2012-06-25,27.8,30.4,25.7,85,7.5,2012,6
2012-06-26,28.0,30.5,26.5,86,8.3,2012,6
2012-06-27,28.4,31.3,26.1,84,7.6,2012,6
2012-06-28,28.5,32.3,25.2,82,0.3,2012,6
2012-06-29,29.4,33.6,25.3,78,0.4,2012,6
2012-06-30,27.4,29.0,25.6,82,4.3,2012,6
2012-07-01,27.4,30.8,24.6,82,2.3,2012,7
2012-07-02,27.8,30.9,25.3,82,0.7,2012,7
2012-07-03,27.9,31.7,24.7,81,1.1,2012,7
2012-07-04,28.0,31.6,24.3,83,1.5,2012,7
2012-07-05,26.7,29.3,24.6,89,15.7,2012,7
2012-07-06,27.5,30.8,24.9,85,9.1,2012,7
2012-07-07,27.5,30.8,24.9,86,4.0,2012,7
2012-07-08,27.7,30.6,25.7,86,7.4,2012,7
2012-07-09,28.6,32.1,25.8,83,1.8,2012,7
2012-07-10,28.8,32.2,25.7,81,1.0,2012,7
2012-07-11,29.0,32.9,26.2,81,0.5,2012,7
2012-07-12,28.9,32.5,26.1,79,0.3,2012,7
2012-07-13,28.7,32.1,25.8,82,0.4,2012,7
2012-07-14,29.4,33.2,26.3,79,0.8,2012,7
2012-07-15,29.5,32.8,27.0,82,3.1,2012,7
2012-07-16,29.0,32.4,27.0,86,9.5,2012,7
2012-07-17,28.5,31.4,27.0,86,3.7,2012,7
2012-07-18,27.8,31.7,25.8,88,7.0,2012,7
2012-07-19,28.6,32.9,25.4,84,7.4,2012,7
2012-07-20,29.7,33.5,26.0,81,0.9,2012,7
2012-07-21,30.7,34.9,26.6,79,0.8,2012,7
2012-07-22,28.7,33.1,26.6,84,10.2,2012,7
2012-07-23,27.3,29.9,25.6,82,10.3,2012,7
2012-07-24,25.8,27.0,25.3,92,59.5,2012,7
2012-07-25,25.6,27.7,24.9,93,31.2,2012,7
2012-07-26,25.0,26.2,24.3,95,60.5,2012,7
2012-07-27,25.6,29.5,24.3,93,18.2,2012,7
2012-07-28,26.7,30.0,24.2,88,6.5,2012,7
2012-07-29,27.7,31.3,24.0,82,0.2,2012,7
2012-07-30,28.7,32.6,25.0,81,1.7,2012,7
2012-07-31,29.4,34.0,25.9,83,2.0,2012,7
2012-08-01,30.5,34.6,27.1,76,0.2,2012,8
2012-08-02,30.6,34.4,26.8,73,0.0,2012,8
2012-08-03,29.9,34.4,26.3,76,0.5,2012,8
2012-08-04,28.5,31.0,27.2,87,3.4,2012,8
2012-08-05,27.2,31.7,25.0,89,3.8,2012,8
2012-08-06,27.6,31.4,24.6,87,2.8,2012,8
2012-08-07,29.3,33.7,25.3,83,5.7,2012,8
2012-08-08,30.1,34.1,26.4,77,1.0,2012,8
2012-08-09,29.8,34.2,26.2,79,0.3,2012,8
2012-08-10,29.0,33.2,25.9,82,1.1,2012,8
2012-08-11,28.2,31.7,26.2,84,6.4,2012,8
2012-08-12,27.1,31.2,25.1,89,9.7,2012,8
2012-08-13,26.6,29.2,24.8,89,16.0,2012,8
2012-08-14,27.6,31.8,24.9,87,6.4,2012,8
2012-08-15,29.3,33.4,25.4,83,0.5,2012,8
2012-08-16,28.4,32.1,25.8,85,12.5,2012,8
2012-08-17,27.4,29.5,25.8,84,11.4,2012,8
2012-08-18,27.7,30.9,25.5,86,5.7,2012,8
2012-08-19,28.3,32.2,25.1,84,2.0,2012,8
2012-08-20,28.7,32.9,25.3,83,0.8,2012,8
2012-08-21,28.5,32.4,26.1,84,4.0,2012,8
2012-08-22,27.2,30.1,26.0,92,21.7,2012,8
2012-08-23,27.8,31.5,25.0,84,0.8,2012,8
2012-08-24,28.1,31.6,25.1,74,0.0,2012,8
2012-08-25,28.4,32.1,25.3,73,0.0,2012,8
2012-08-26,29.3,32.8,26.7,72,0.0,2012,8
2012-08-27,29.1,32.8,25.5,71,0.0,2012,8
2012-08-28,29.4,33.6,25.5,75,0.5,2012,8
2012-08-29,29.4,33.5,26.3,82,0.5,2012,8
2012-08-30,29.1,33.5,26.4,84,2.8,2012,8
2012-08-31,27.7,30.6,25.7,85,4.9,2012,8
2012-09-01,27.9,31.4,25.5,83,0.9,2012,9
2012-09-02,27.4,31.2,25.4,83,7.3,2012,9
2012-09-03,27.7,31.8,24.5,84,1.5,2012,9
2012-09-04,27.3,31.4,24.8,84,7.5,2012,9
2012-09-05,27.1,30.9,24.6,83,3.3,2012,9
2012-09-06,27.7,31.7,24.6,81,0.8,2012,9
2012-09-07,26.8,30.6,25.4,90,7.4,2012,9
2012-09-08,27.9,31.7,24.5,85,0.7,2012,9
2012-09-09,28.3,32.0,25.4,85,1.3,2012,9
2012-09-10,28.4,32.4,25.5,85,3.1,2012,9
2012-09-11,27.9,31.5,24.9,82,6.7,2012,9
2012-09-12,27.8,31.6,25.3,84,1.6,2012,9
2012-09-13,27.1,30.0,24.5,80,2.4,2012,9
2012-09-14,23.7,25.4,22.4,61,0.3,2012,9
2012-09-15,24.4,28.7,21.3,63,0.1,2012,9
2012-09-16,24.2,29.2,20.0,64,0.0,2012,9
2012-09-17,23.9,29.0,19.5,59,0.0,2012,9
2012-09-18,24.7,29.0,21.0,64,0.0,2012,9
2012-09-19,25.4,30.1,22.0,73,0.7,2012,9
2012-09-20,24.8,27.9,22.4,83,11.0,2012,9
2012-09-21,26.0,30.3,23.1,86,7.9,2012,9
2012-09-22,26.9,31.3,24.2,85,1.9,2012,9
2012-09-23,27.0,31.5,24.6,87,8.0,2012,9
2012-09-24,27.0,31.4,25.0,88,19.4,2012,9
2012-09-25,26.4,29.5,24.4,88,14.1,2012,9
2012-09-26,27.1,30.3,24.7,82,0.1,2012,9
2012-09-27,26.9,31.1,23.7,67,0.0,2012,9
2012-09-28,26.6,30.6,23.7,64,0.0,2012,9
2012-09-29,25.3,29.4,22.5,63,0.0,2012,9
2012-09-30,23.3,27.7,19.2,54,0.0,2012,9
2012-10-01,23.7,28.5,19.1,65,0.0,2012,10
2012-10-02,24.0,29.0,18.6,72,0.0,2012,10
2012-10-03,24.3,29.2,20.0,77,0.0,2012,10
2012-10-04,24.9,29.5,19.7,76,0.0,2012,10
2012-10-05,25.1,29.1,21.6,76,0.0,2012,10
2012-10-06,25.6,30.1,21.3,76,0.0,2012,10
2012-10-07,25.7,29.4,22.3,69,0.2,2012,10
2012-10-08,26.3,30.0,22.3,73,0.0,2012,10
2012-10-09,26.4,30.6,22.8,69,0.0,2012,10
2012-10-10,25.6,29.6,22.5,57,0.0,2012,10
2012-10-11,24.0,28.7,19.4,57,0.0,2012,10
2012-10-12,23.7,28.8,18.0,70,0.0,2012,10
2012-10-13,24.2,29.2,19.2,76,0.0,2012,10
2012-10-14,25.0,29.9,20.3,76,0.0,2012,10
2012-10-15,25.4,29.7,21.2,79,0.0,2012,10
2012-10-16,25.6,29.9,21.9,78,0.6,2012,10
2012-10-17,24.8,27.7,22.4,65,0.0,2012,10
2012-10-18,23.0,26.2,19.5,52,0.0,2012,10
2012-10-19,24.6,28.6,21.8,67,0.0,2012,10
2012-10-20,24.1,29.0,20.0,71,0.0,2012,10
2012-10-21,23.7,29.1,19.1,72,0.0,2012,10
2012-10-22,23.8,29.7,18.2,75,0.0,2012,10
2012-10-23,25.5,30.3,21.2,69,0.0,2012,10
2012-10-24,25.0,29.2,22.2,76,1.0,2012,10
2012-10-25,24.8,30.1,19.8,76,0.0,2012,10
2012-10-26,24.6,30.1,19.6,73,0.5,2012,10
2012-10-27,23.6,25.9,22.6,74,3.0,2012,10
2012-10-28,25.3,29.7,22.0,71,0.0,2012,10
2012-10-29,24.9,27.5,22.6,77,1.0,2012,10
2012-10-30,21.6,23.2,18.2,92,77.4,2012,10
2012-10-31,19.1,23.1,16.3,69,11.0,2012,10
2012-11-01,17.3,22.7,13.0,59,0.0,2012,11
2012-11-02,18.7,24.6,13.0,73,0.0,2012,11
2012-11-03,21.2,26.3,17.0,77,0.0,2012,11
2012-11-04,21.8,25.2,19.8,69,0.0,2012,11
2012-11-05,20.2,24.5,17.2,63,0.4,2012,11
2012-11-06,21.2,25.5,18.3,54,0.0,2012,11
2012-11-07,21.5,25.6,18.1,69,0.0,2012,11
2012-11-08,22.4,25.6,19.7,82,1.0,2012,11
2012-11-09,24.2,28.1,21.3,86,0.7,2012,11
2012-11-10,24.6,28.8,19.6,87,9.4,2012,11
2012-11-11,18.6,21.5,16.2,73,7.1,2012,11
2012-11-12,19.0,22.5,16.8,66,0.0,2012,11
2012-11-13,20.4,25.3,17.8,76,0.4,2012,11
2012-11-14,21.5,26.2,17.1,80,0.3,2012,11
2012-11-15,22.3,26.8,18.2,77,0.0,2012,11
2012-11-16,22.3,25.4,16.0,80,13.2,2012,11
2012-11-17,17.7,20.9,15.2,72,3.4,2012,11
2012-11-18,18.3,22.6,14.4,66,0.0,2012,11
2012-11-19,21.2,25.5,17.7,76,0.0,2012,11
2012-11-20,21.0,22.8,19.6,78,0.8,2012,11
2012-11-21,21.9,24.7,19.7,92,6.9,2012,11
2012-11-22,24.6,28.2,22.2,88,2.3,2012,11
2012-11-23,18.6,23.6,16.6,80,9.7,2012,11
2012-11-24,15.6,17.2,13.9,83,7.9,2012,11
2012-11-25,20.0,24.7,16.9,88,9.4,2012,11
2012-11-26,15.2,21.0,12.0,88,28.5,2012,11
2012-11-27,12.2,13.6,10.8,85,15.8,2012,11
2012-11-28,14.5,15.7,13.0,94,42.0,2012,11
2012-11-29,17.3,20.1,15.7,88,12.6,2012,11
2012-11-30,16.9,18.0,15.9,94,11.8,2012,11
2012-12-01,16.7,19.5,15.3,93,10.8,2012,12
2012-12-02,14.6,15.7,13.5,87,9.7,2012,12
2012-12-03,14.8,15.9,13.3,78,5.2,2012,12
2012-12-04,13.5,15.1,12.4,80,7.9,2012,12
2012-12-05,13.5,14.4,11.6,82,10.3,2012,12
2012-12-06,14.6,19.3,9.6,63,0.0,2012,12
2012-12-07,16.8,22.0,12.5,73,0.0,2012,12
2012-12-08,17.8,21.9,13.6,66,0.0,2012,12
2012-12-09,16.3,21.6,11.9,74,0.0,2012,12
2012-12-10,17.1,20.9,13.9,81,0.0,2012,12
2012-12-11,15.6,17.7,13.7,70,0.0,2012,12
2012-12-12,14.3,18.3,11.0,73,1.2,2012,12
2012-12-13,17.0,21.7,13.0,79,0.0,2012,12
2012-12-14,19.8,24.5,16.4,85,0.0,2012,12
2012-12-15,20.8,25.3,17.2,89,0.0,2012,12
2012-12-16,21.3,25.4,18.3,89,0.1,2012,12
2012-12-17,19.9,22.1,17.9,86,4.1,2012,12
2012-12-18,13.3,18.9,9.2,78,3.3,2012,12
2012-12-19,11.3,15.1,7.5,70,0.0,2012,12
2012-12-20,16.5,20.4,13.2,81,1.2,2012,12
2012-12-21,17.4,21.0,13.3,91,5.8,2012,12
2012-12-22,11.8,13.4,10.2,72,0.0,2012,12
2012-12-23,10.0,13.2,7.4,58,0.0,2012,12
2012-12-24,8.9,14.2,4.1,65,0.0,2012,12
2012-12-25,12.9,18.8,6.8,75,0.0,2012,12
2012-12-26,15.2,16.5,13.4,71,1.0,2012,12
2012-12-27,13.7,16.3,12.8,85,2.4,2012,12
2012-12-28,16.1,20.9,12.8,82,0.6,2012,12
2012-12-29,14.5,18.3,6.5,89,11.5,2012,12
2012-12-30,7.2,10.1,5.5,52,1.7,2012,12
2012-12-31,7.1,11.3,4.2,43,0.0,2012,12
2013-01-01,10.1,14.2,5.5,57,0.0,2013,1
2013-01-02,12.4,18.5,6.4,69,0.0,2013,1
2013-01-03,11.7,13.8,7.4,66,0.1,2013,1
2013-01-04,8.0,11.2,6.1,65,0.0,2013,1
2013-01-05,9.3,13.6,6.4,67,0.0,2013,1
2013-01-06,9.5,14.0,7.4,71,0.0,2013,1
2013-01-07,10.7,16.2,6.6,73,0.0,2013,1
2013-01-08,12.5,17.9,8.5,73,0.0,2013,1
2013-01-09,11.9,15.6,10.4,61,0.0,2013,1
2013-01-10,11.9,15.9,8.0,57,0.0,2013,1
2013-01-11,13.1,16.2,10.9,70,0.0,2013,1
2013-01-12,13.6,18.1,9.7,72,0.4,2013,1
2013-01-13,14.6,19.3,11.6,75,0.0,2013,1
2013-01-14,12.3,18.5,7.3,72,0.0,2013,1
2013-01-15,12.9,18.5,7.3,77,0.0,2013,1
2013-01-16,15.8,21.4,10.7,75,0.0,2013,1
2013-01-17,14.4,17.0,12.1,67,0.0,2013,1
2013-01-18,12.6,16.2,9.8,62,0.0,2013,1
2013-01-19,12.8,18.2,8.7,71,0.0,2013,1
2013-01-20,17.1,21.8,11.5,78,0.0,2013,1
2013-01-21,19.0,22.5,16.1,84,1.9,2013,1
2013-01-22,17.5,22.5,15.3,83,0.0,2013,1
2013-01-23,16.6,20.5,14.3,72,0.0,2013,1
2013-01-24,17.7,22.3,13.5,79,0.1,2013,1
2013-01-25,16.3,20.0,13.2,66,0.0,2013,1
2013-01-26,16.1,19.8,14.5,84,2.5,2013,1
2013-01-27,15.8,19.9,13.2,64,0.1,2013,1
2013-01-28,15.1,20.4,9.7,64,0.0,2013,1
2013-01-29,17.0,22.2,13.3,74,0.4,2013,1
2013-01-30,17.0,23.2,12.1,77,0.0,2013,1
2013-01-31,18.2,23.8,13.8,76,1.1,2013,1
2013-02-01,19.5,25.5,13.7,76,0.0,2013,2
2013-02-02,20.6,27.3,14.5,75,0.0,2013,2
2013-02-03,20.3,23.0,18.0,79,0.7,2013,2
2013-02-04,21.2,24.1,19.4,85,4.8,2013,2
2013-02-05,22.1,25.6,19.1,88,3.5,2013,2
2013-02-06,21.8,26.1,19.7,87,2.2,2013,2
2013-02-07,21.7,25.5,19.3,83,1.5,2013,2
2013-02-08,13.0,20.1,9.3,78,4.2,2013,2
2013-02-09,9.6,11.3,7.5,67,0.3,2013,2
2013-02-10,13.1,17.4,10.1,66,0.0,2013,2
2013-02-11,16.2,20.8,12.3,75,0.0,2013,2
2013-02-12,16.0,19.1,12.7,75,0.0,2013,2
2013-02-13,14.9,20.2,11.6,68,0.0,2013,2
2013-02-14,17.6,21.6,13.7,83,0.0,2013,2
2013-02-15,17.0,19.7,14.0,77,0.0,2013,2
2013-02-16,16.0,19.7,12.9,68,0.0,2013,2
2013-02-17,18.5,22.6,16.0,80,0.0,2013,2
2013-02-18,20.3,25.9,15.7,81,0.2,2013,2
2013-02-19,17.0,21.7,13.3,79,0.0,2013,2
2013-02-20,13.9,16.2,12.5,63,0.0,2013,2
2013-02-21,15.7,19.8,13.5,69,0.1,2013,2
2013-02-22,15.8,18.5,13.8,66,0.0,2013,2
2013-02-23,15.7,20.7,11.9,66,0.0,2013,2
2013-02-24,18.1,23.0,13.0,72,0.0,2013,2
2013-02-25,20.4,24.1,17.4,71,0.0,2013,2
2013-02-26,20.6,23.9,18.3,83,4.6,2013,2
2013-02-27,22.2,26.7,19.4,89,2.2,2013,2
2013-02-28,21.3,24.4,19.4,86,2.4,2013,2
2013-03-01,22.4,25.7,20.1,85,4.6,2013,3
2013-03-02,15.3,21.7,12.2,73,10.3,2013,3
2013-03-03,11.8,14.5,9.9,62,1.2,2013,3
2013-03-04,14.3,21.1,8.1,56,0.0,2013,3
2013-03-05,16.2,23.4,8.9,65,0.0,2013,3
2013-03-06,17.6,24.6,10.4,70,0.0,2013,3
2013-03-07,19.1,25.9,11.9,75,0.0,2013,3
2013-03-08,20.8,27.9,14.5,67,0.0,2013,3
2013-03-09,20.4,27.8,13.9,66,0.0,2013,3
2013-03-10,20.4,26.7,14.4,74,0.0,2013,3
2013-03-11,21.0,27.1,15.7,75,0.0,2013,3
2013-03-12,21.4,26.0,17.1,77,0.0,2013,3
2013-03-13,22.2,27.0,18.0,81,2.0,2013,3
2013-03-14,19.2,22.9,16.9,74,1.6,2013,3
2013-03-15,20.7,25.4,17.2,71,0.0,2013,3
2013-03-16,20.8,26.3,16.3,74,0.2,2013,3
2013-03-17,21.5,26.1,17.3,82,0.7,2013,3
2013-03-18,22.7,26.3,20.3,87,0.2,2013,3
2013-03-19,24.6,29.0,21.3,83,1.9,2013,3
2013-03-20,24.3,27.1,21.4,86,10.2,2013,3
2013-03-21,22.5,26.2,20.9,85,4.2,2013,3
2013-03-22,23.2,27.4,20.4,80,0.5,2013,3
2013-03-23,24.0,28.6,20.2,81,0.2,2013,3
2013-03-24,24.0,28.0,21.4,85,2.5,2013,3
2013-03-25,22.1,23.6,20.7,82,1.9,2013,3
2013-03-26,21.1,23.3,19.0,89,33.1,2013,3
2013-03-27,19.3,22.0,17.0,75,0.0,2013,3
2013-03-28,20.3,22.6,18.3,90,96.5,2013,3
2013-03-29,21.0,24.4,18.5,85,8.5,2013,3
2013-03-30,20.4,22.8,19.1,90,61.6,2013,3
2013-03-31,20.2,21.5,18.9,92,9.5,2013,3
2013-04-01,21.6,25.2,19.2,86,1.9,2013,4
2013-04-02,21.9,25.5,19.7,91,6.5,2013,4
2013-04-03,20.9,23.6,19.5,89,15.9,2013,4
2013-04-04,21.8,25.0,19.5,90,6.9,2013,4
2013-04-05,23.2,28.0,21.1,94,46.8,2013,4
2013-04-06,17.7,21.7,14.6,70,2.6,2013,4
2013-04-07,16.7,21.2,11.9,60,0.0,2013,4
2013-04-08,18.7,21.9,16.2,81,6.1,2013,4
2013-04-09,19.4,22.3,17.0,86,18.1,2013,4
2013-04-10,18.9,22.2,17.3,82,5.1,2013,4
2013-04-11,17.4,18.8,16.4,81,3.9,2013,4
2013-04-12,18.1,22.6,14.9,71,0.9,2013,4
2013-04-13,19.8,23.7,16.1,74,1.0,2013,4
2013-04-14,21.9,27.0,18.2,74,0.0,2013,4
2013-04-15,22.5,28.7,15.8,76,0.0,2013,4
2013-04-16,23.0,26.3,19.8,88,2.5,2013,4
2013-04-17,24.8,28.2,23.0,92,5.5,2013,4
2013-04-18,25.0,27.7,23.5,94,8.9,2013,4
2013-04-19,24.9,28.4,22.5,93,13.1,2013,4
2013-04-20,24.4,28.0,21.2,93,14.5,2013,4
2013-04-21,20.2,23.2,18.2,79,3.6,2013,4
2013-04-22,21.0,23.8,19.0,82,0.4,2013,4
2013-04-23,23.4,26.8,20.7,84,0.2,2013,4
2013-04-24,25.0,29.4,21.6,86,5.1,2013,4
2013-04-25,25.4,30.3,22.8,90,24.9,2013,4
2013-04-26,20.9,22.7,19.5,87,14.7,2013,4
2013-04-27,22.1,24.7,19.4,80,1.8,2013,4
2013-04-28,23.1,26.3,21.2,86,10.9,2013,4
2013-04-29,24.2,27.8,22.3,90,11.3,2013,4
2013-04-30,24.3,27.4,21.7,94,55.2,2013,4
2013-05-01,22.2,27.2,18.6,79,2.8,2013,5
2013-05-02,21.0,24.3,18.2,71,1.2,2013,5
2013-05-03,20.2,23.0,18.6,76,7.7,2013,5
2013-05-04,20.0,21.9,18.0,83,2.9,2013,5
2013-05-05,23.0,26.7,19.5,78,0.1,2013,5
2013-05-06,23.8,27.6,21.5,85,4.0,2013,5
2013-05-07,24.0,28.6,20.9,86,1.0,2013,5
2013-05-08,23.4,25.5,22.1,94,27.7,2013,5
2013-05-09,24.9,28.4,22.3,89,13.6,2013,5
2013-05-10,24.1,26.3,22.5,95,34.9,2013,5
2013-05-11,25.2,28.5,22.4,83,0.9,2013,5
2013-05-12,26.0,30.3,22.6,85,1.0,2013,5
2013-05-13,26.1,30.3,23.2,86,1.7,2013,5
2013-05-14,26.7,29.9,24.3,87,4.3,2013,5
2013-05-15,27.7,31.2,25.4,90,12.9,2013,5
2013-05-16,27.0,29.3,24.8,92,52.1,2013,5
2013-05-17,26.7,30.1,24.6,88,12.8,2013,5
2013-05-18,27.7,32.4,24.8,90,17.6,2013,5
2013-05-19,26.9,31.4,25.2,90,16.2,2013,5
2013-05-20,26.5,30.8,24.1,92,31.5,2013,5
2013-05-21,25.5,28.3,24.2,95,33.6,2013,5
2013-05-22,26.1,30.2,24.0,89,18.2,2013,5
2013-05-23,26.9,30.7,24.5,87,0.4,2013,5
2013-05-24,27.0,31.6,24.2,89,3.0,2013,5
2013-05-25,26.0,28.3,24.7,93,19.3,2013,5
2013-05-26,27.3,30.0,24.6,88,9.0,2013,5
2013-05-27,26.3,29.2,24.4,92,66.5,2013,5
2013-05-28,28.1,31.5,25.8,88,8.4,2013,5
2013-05-29,27.9,31.8,24.6,86,21.9,2013,5
2013-05-30,28.0,32.3,25.6,87,5.0,2013,5
2013-05-31,28.6,32.6,25.3,85,3.0,2013,5
2013-06-01,28.9,32.6,25.1,81,1.2,2013,6
2013-06-02,29.2,32.9,25.7,78,0.2,2013,6
2013-06-03,28.6,32.7,25.7,82,10.2,2013,6
2013-06-04,27.6,31.7,25.3,88,23.2,2013,6
2013-06-05,26.7,29.9,25.1,92,14.4,2013,6
2013-06-06,27.2,31.0,24.4,87,8.4,2013,6
2013-06-07,28.7,32.4,25.6,82,1.1,2013,6
2013-06-08,28.2,30.9,26.2,87,13.8,2013,6
2013-06-09,28.1,31.9,25.5,88,13.2,2013,6
2013-06-10,25.9,28.9,23.7,94,57.3,2013,6
2013-06-11,23.6,25.4,22.7,84,4.7,2013,6
2013-06-12,24.8,28.9,21.7,74,0.2,2013,6
2013-06-13,25.2,29.0,21.5,74,0.0,2013,6
2013-06-14,24.9,27.5,23.7,84,9.1,2013,6
2013-06-15,25.0,25.8,24.4,95,21.4,2013,6
2013-06-16,26.3,29.7,24.8,92,22.0,2013,6
2013-06-17,27.1,30.2,25.3,88,6.5,2013,6
2013-06-18,28.2,32.1,25.0,85,0.9,2013,6
2013-06-19,29.3,33.4,25.4,80,0.0,2013,6
2013-06-20,29.7,33.8,26.0,82,1.0,2013,6
2013-06-21,29.8,33.9,26.7,78,0.0,2013,6
2013-06-22,28.1,30.5,26.0,81,11.8,2013,6
2013-06-23,27.2,30.0,25.2,88,5.2,2013,6
2013-06-24,26.8,29.5,25.3,91,32.0,2013,6
2013-06-25,27.5,30.5,25.1,89,27.2,2013,6
2013-06-26,29.2,32.5,26.6,83,0.5,2013,6
2013-06-27,29.4,32.8,27.0,79,0.9,2013,6
2013-06-28,29.2,32.5,26.5,82,2.9,2013,6
2013-06-29,29.3,32.8,26.9,82,2.1,2013,6
2013-06-30,29.0,32.4,26.1,82,1.6,2013,6
2013-07-01,27.1,30.6,25.1,87,7.2,2013,7
2013-07-02,27.6,31.0,25.2,84,3.8,2013,7
2013-07-03,28.5,32.0,25.6,81,2.2,2013,7
2013-07-04,28.6,32.4,25.3,81,0.7,2013,7
2013-07-05,28.9,32.7,25.7,78,0.0,2013,7
2013-07-06,27.8,31.3,25.7,86,5.6,2013,7
2013-07-07,27.3,29.5,25.8,84,8.3,2013,7
2013-07-08,27.7,31.5,25.5,82,6.7,2013,7
2013-07-09,27.7,31.4,25.2,83,4.0,2013,7
2013-07-10,27.4,31.2,24.6,86,5.4,2013,7
2013-07-11,28.1,31.7,25.1,85,4.5,2013,7
2013-07-12,29.3,33.5,25.3,81,0.6,2013,7
2013-07-13,30.4,34.9,26.4,76,0.4,2013,7
2013-07-14,28.4,31.5,26.2,85,5.8,2013,7
2013-07-15,26.6,30.0,25.2,92,17.7,2013,7
2013-07-16,26.4,30.5,24.5,90,18.5,2013,7
2013-07-17,26.0,29.6,24.8,91,22.1,2013,7
2013-07-18,26.9,30.6,24.0,86,0.6,2013,7
2013-07-19,27.2,29.9,25.1,86,11.9,2013,7
2013-07-20,26.4,29.1,25.2,91,12.5,2013,7
2013-07-21,26.6,30.3,25.1,90,9.2,2013,7
2013-07-22,27.2,31.1,25.1,86,9.8,2013,7
2013-07-23,27.7,31.2,25.5,85,2.2,2013,7
2013-07-24,26.1,28.7,25.1,91,14.1,2013,7
2013-07-25,25.7,28.2,24.4,91,11.6,2013,7
2013-07-26,25.3,27.0,24.6,94,18.3,2013,7
2013-07-27,25.6,28.2,24.4,93,7.0,2013,7
2013-07-28,26.3,29.0,24.5,90,19.1,2013,7
2013-07-29,27.2,31.8,24.7,87,6.1,2013,7
2013-07-30,28.4,32.4,24.2,81,0.0,2013,7
