city_cn,city_en,year,month,n_weeks,cases,tem,rhu,pre,Tm,Hm,Rm,m_hat_bi,m_hat_norm,pred_raw,pred_cases,beta_prime,eta,scale_factor
潮州市,Chaozhou,2005,1,5,0,13.33427676853736,72.32048508266912,12.800368205795294,22.074642270919554,78.34986046776214,143.74048239715358,0.3464655585989685,0.3850670936500018,0.11052393345044317,0.1503062479954655,0.0,11.052393345044317,1.359942985225548
潮州市,Chaozhou,2005,2,4,0,14.415287316064624,80.53199220895408,96.69738256475802,22.074642270919554,78.34986046776214,143.74048239715358,0.41038312617559297,0.4561060508249551,0.11052393345044317,0.1503062479954655,0.0,11.052393345044317,1.359942985225548
潮州市,Chaozhou,2005,3,4,0,16.172332736534152,78.02903512470812,95.52771824484248,22.074642270919554,78.34986046776214,143.74048239715358,0.518063854867407,0.5757840511639898,0.1108821696511641,0.15079342880368976,0.06221711073738793,11.052393345044317,1.359942985225548
潮州市,Chaozhou,2005,4,4,0,21.79562742053775,80.57141492400292,78.85381708477736,22.074642270919554,78.34986046776214,143.74048239715358,0.8831633919298585,0.9815612320130933,0.11511686919855699,0.15655237874770453,0.4679214702371768,11.052393345044317,1.359942985225548
潮州市,Chaozhou,2005,5,5,0,25.67988559713184,87.24019274994166,322.4647114994972,22.074642270919554,78.34986046776214,143.74048239715358,1.1355074478896707,1.2620202554762918,0.12041189181285451,0.16375330760862908,0.7835023502597891,11.052393345044317,1.359942985225548
潮州市,Chaozhou,2005,6,4,0,26.6822499439538,88.38440048994785,371.8882310951081,22.074642270919554,78.34986046776214,143.74048239715358,1.1978781733843944,1.3313400288246573,0.12202011153598086,0.16594039473979613,0.8635042766412441,11.052393345044317,1.359942985225548
潮州市,Chaozhou,2005,7,5,0,28.63920453743234,82.41688944626443,144.39768849520854,22.074642270919554,78.34986046776214,143.74048239715358,1.3139745125184086,1.4603712666611588,0.12530333385947653,0.17040538990757,1.0120303477911785,11.052393345044317,1.359942985225548
潮州市,Chaozhou,2005,8,4,0,27.2097874064522,87.82546862965344,377.2872070323937,22.074642270919554,78.34986046776214,143.74048239715358,1.2299853555277298,1.3670244396019375,0.12289190207427576,0.1671259801669363,0.9047364674353596,11.052393345044317,1.359942985225548
潮州市,Chaozhou,2005,9,4,0,27.48347832332253,83.0703957006238,120.6526152374269,22.074642270919554,78.34986046776214,143.74048239715358,1.2464229499097554,1.385293432112707,0.12334933888779255,0.16774806815266238,0.9258259037429627,11.052393345044317,1.359942985225548
潮州市,Chaozhou,2005,10,5,0,23.69030501133158,75.0922748381799,30.04853843240369,22.074642270919554,78.34986046776214,143.74048239715358,1.0077015935128737,1.1199748842268706,0.11748389729716083,0.15977140200623258,0.6214392791068873,11.052393345044317,1.359942985225548
潮州市,Chaozhou,2005,11,4,0,20.618948919577026,74.3642244180237,16.305478022048906,22.074642270919554,78.34986046776214,143.74048239715358,0.8054424666084654,0.8951810130085865,0.11388250709676187,0.15487371666614,0.3751837446854428,11.052393345044317,1.359942985225548
潮州市,Chaozhou,2005,12,4,0,14.621049964052023,55.68572234371217,12.86595536465469,22.074642270919554,78.34986046776214,143.74048239715358,0.4227607032057056,0.4698626782735475,0.11052393345044317,0.1503062479954655,0.0,11.052393345044317,1.359942985225548
潮州市,Chaozhou,2006,1,5,0,15.140227607807338,74.78147095607918,27.02167423675545,22.074642270919554,78.34986046776214,143.74048239715358,0.45427610019175435,0.5048893700224109,0.11053158446913387,0.15031665294466373,0.0015153851803932068,11.052393345044317,1.359942985225548
